2026-08-13T01:25:02,N1001,order_status,True
2026-08-13T01:31:48,N1001,returns_refund,True
2026-08-13T01:32:00,(escalation requested),human,False
2026-08-13T01:32:20,(escalation requested),human,False
2026-08-13T01:46:52,lost,human,False
